Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
CVO,Cenveo Inc,2.21,18963780.16,n/a,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/cvo
CRNT,Ceragon Networks Ltd.,2.04,159004876.7,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/crnt
CERC,Cerecor Inc.,1.09,28399794.13,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cerc
CERCW,Cerecor Inc.,0.05,0,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cercw
CERN,Cerner Corporation,73.57,24394532986,n/a,1986,Technology,EDP Services,http://www.nasdaq.com/symbol/cern
CERS,Cerus Corporation,3.11,339418822.4,n/a,1997,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/cers
KOOL,Cesca Therapeutics Inc.,3.97,39486386.21,n/a,n/a,Capital Goods,Medical Specialities,http://www.nasdaq.com/symbol/kool
CEVA,"CEVA, Inc.",47.65,1046595798,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/ceva
CFCO,CF Corporation,11.16,937440000,n/a,2016,Finance,Life Insurance,http://www.nasdaq.com/symbol/cfco
CFCOU,CF Corporation,12.27,0,n/a,2016,Finance,Life Insurance,http://www.nasdaq.com/symbol/cfcou
CFCOW,CF Corporation,1.95,0,n/a,2016,Finance,Life Insurance,http://www.nasdaq.com/symbol/cfcow
CSBR,"Champions Oncology, Inc.",3.4098,37459946.87,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/csbr
CYOU,Changyou.com Limited,39.96,767837633.8,19215156,2009,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cyou
HOTR,"Chanticleer Holdings, Inc.",2.3226,5807740.268,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/hotr
CTHR,Charles & Colvard Ltd,0.8699,18815662.98,n/a,1997,Consumer Durables,Consumer Specialties,http://www.nasdaq.com/symbol/cthr
GTLS,"Chart Industries, Inc.",43.45,1336294887,n/a,2006,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/gtls
CHTR,"Charter Communications, Inc.",357.4,92167646174,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/chtr
CHFN,Charter Financial Corp.,19.27,291216564.6,n/a,2010,Finance,Savings Institutions,http://www.nasdaq.com/symbol/chfn
CHKP,Check Point Software Technologies Ltd.,119.13,19772626053,n/a,1996,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/chkp
CHEK,Check-Cap Ltd.,1.76,29884527.2,n/a,2015,Health Care,Medical Electronics,http://www.nasdaq.com/symbol/chek
CHEKW,Check-Cap Ltd.,0.478,0,n/a,2015,Health Care,Medical Electronics,http://www.nasdaq.com/symbol/chekw
CKPT,"Checkpoint Therapeutics, Inc.",6.4945,164756210.3,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ckpt
CEMI,"Chembio Diagnostics, Inc.",6.3,77547468.6,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cemi
CHFC,Chemical Financial Corporation,53.12,3779189837,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/chfc
CCXI,"ChemoCentryx, Inc.",7.89,384296723,n/a,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ccxi
CHMG,Chemung Financial Corp,44.65,211544556,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/chmg
CHKE,Cherokee Inc.,2.4,33480048,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/chke
CHFS,"CHF Solutions, Inc.",8.26,5169248.42,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/chfs
CHMA,"Chiasma, Inc.",2.55,62116939.2,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/chma
CSSE,"Chicken Soup for the Soul Entertainment, Inc.",7.4219,25955371.41,n/a,2017,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/csse
PLCE,"Children&#39;s Place, Inc. (The)",104.35,1840719808,n/a,1997,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/plce
CMRX,"Chimerix, Inc.",5.43,255461561,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cmrx
CADC,"China Advanced Construction Materials Group, Inc.",1.9,4536550.2,n/a,n/a,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/cadc
CALI,China Auto Logistics Inc.,2.53,10207016.82,n/a,n/a,Consumer Services,Motor Vehicles,http://www.nasdaq.com/symbol/cali
CAAS,"China Automotive Systems, Inc.",5.27,166763901.1,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/caas
CBPO,"China Biologic Products Holdings, Inc.",80.14,2182881930,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/cbpo
CCCL,"China Ceramics Co., Ltd.",1.5501,4945694.807,n/a,n/a,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/cccl
CCCR,"China Commercial Credit, Inc.",3.27,60726892.05,n/a,2013,Finance,Major Banks,http://www.nasdaq.com/symbol/cccr
CCRC,"China Customer Relations Centers, Inc.",12.72,233152512,n/a,2015,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ccrc
JRJC,China Finance Online Co. Limited,2.39,50714846.39,21219601,2004,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/jrjc
HGSH,"China HGS Real Estate, Inc.",1.3414,60430070,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/hgsh
CNIT,"China Information Technology, Inc.",1.3,52300506.7,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cnit
CIFS,China Internet Nationwide Financial Services Inc.,22.55,518650000,n/a,2017,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/cifs
CJJD,"China Jo-Jo Drugstores, Inc.",1.59,40091338.02,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/cjjd
CLDC,China Lending Corporation,5.1392,122101312.3,n/a,2014,Finance,Diversified Financial Services,http://www.nasdaq.com/symbol/cldc
HTHT,"China Lodging Group, Limited",127.38,4131421011,32433828,2010,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/htht
CHNR,"China Natural Resources, Inc.",2.39,59537089.24,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/chnr
CREG,China Recycling Energy Corporation,1.13,9390523.74,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/creg
CNTF,China TechFaith Wireless Communication Technology Limited,2.34,16986029.58,7258987,2005,n/a,n/a,http://www.nasdaq.com/symbol/cntf
CXDC,China XD Plastics Company Limited,4.95,245082128,n/a,n/a,Capital Goods,Containers/Packaging,http://www.nasdaq.com/symbol/cxdc
CCIH,ChinaCache International Holdings Ltd.,1.09,21814141.66,20012974,2010,Technology,EDP Services,http://www.nasdaq.com/symbol/ccih
CNET,"ChinaNet Online Holdings, Inc.",1.12,13821407.04,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/cnet
IMOS,ChipMOS TECHNOLOGIES INC.,21.61,273346143.4,12649058,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/imos
CDXC,ChromaDex Corporation,4.3,206655037.3,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/cdxc
CHSCL,CHS Inc,28.34,0,n/a,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/chscl
CHSCM,CHS Inc,27.34,519460000,n/a,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/chscm
CHSCN,CHS Inc,28.17,473256000,n/a,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/chscn
CHSCO,CHS Inc,29,328256075,n/a,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/chsco
CHSCP,CHS Inc,30.08,217546320.6,n/a,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/chscp
CHDN,"Churchill Downs, Incorporated",208.65,3214930111,n/a,n/a,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/chdn
CHUY,"Chuy&#39;s Holdings, Inc.",20.7,349946396.1,n/a,2012,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/chuy
CDTX,"Cidara Therapeutics, Inc.",7.05,118884819.8,n/a,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/cdtx
CMCT,CIM Commercial Trust Corporation,17.2,995464585.6,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cmct
CMPR,Cimpress N.V,104.44,3269346940,n/a,n/a,Miscellaneous,Publishing,http://www.nasdaq.com/symbol/cmpr
CINF,Cincinnati Financial Corporation,76.47,12539735810,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/cinf
CIDM,Cinedigm Corp,1.3614,18593245.62,n/a,n/a,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/cidm
CTAS,Cintas Corporation,151.94,16151888257,n/a,1983,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/ctas
CRUS,"Cirrus Logic, Inc.",54.48,3475947833,n/a,1989,Technology,Semiconductors,http://www.nasdaq.com/symbol/crus
CSCO,"Cisco Systems, Inc.",33.47,1.65742E+11,n/a,1990,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/csco
CTRN,"Citi Trends, Inc.",20.15,276917641.7,n/a,2005,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/ctrn
CTXR,"Citius Pharmaceuticals, Inc.",3.35,27646873.3,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ctxr
CTXRW,"Citius Pharmaceuticals, Inc.",0.63,0,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ctxrw
CZNC,Citizens & Northern Corp,25.67,312575709.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cznc
CZWI,"Citizens Community Bancorp, Inc.",13.875,81434761.5,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/czwi
CZFC,Citizens First Corporation,23.9,60380410.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/czfc
CIZN,Citizens Holding Company,25.1,122853932.9,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cizn
CTXS,"Citrix Systems, Inc.",81.47,12343627648,n/a,1995,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ctxs
CHCO,City Holding Company,72.7,1135372548,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/chco
CIVB,"Civista Bancshares, Inc. ",22.94,233317670.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/civb
CIVBP,"Civista Bancshares, Inc. ",71.99,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/civbp
CLAR,Clarus Corporation,7.4,222094461,n/a,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/clar
CDTI,"Clean Diesel Technologies, Inc.",2.12,33342378.44,n/a,n/a,Capital Goods,Pollution Control Equipment,http://www.nasdaq.com/symbol/cdti
CLNE,Clean Energy Fuels Corp.,2.4,362187000,n/a,2007,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/clne
CLNT,"Cleantech Solutions International, Inc.",5.8,11378851.8,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/clnt
CACG,ClearBridge All Cap Growth ETF,26.5666,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cacg
YLDE,ClearBridge Dividend Strategy ESG ETF,26.692,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ylde
LRGE,ClearBridge Large Cap Growth ESG ETF,27.5599,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lrge
CLFD,"Clearfield, Inc.",13.55,188818030.5,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/clfd
CLRO,"ClearOne, Inc.",7.45,63704227.35,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/clro
CLSD,"Clearside Biomedical, Inc.",7.74,196104370.7,n/a,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/clsd
CLIR,ClearSign Combustion Corporation,3.3,51492714.9,n/a,2012,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/clir
CLIRW,ClearSign Combustion Corporation,0.74,0,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/clirw
CMTA,Clementia Pharmaceuticals Inc.,15.8,482320027.2,n/a,2017,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cmta
CBLI,"Cleveland BioLabs, Inc.",3.19,35982670.46,n/a,2006,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/cbli
CSBK,Clifton Bancorp Inc.,16.67,371724930.1,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/csbk
CLVS,"Clovis Oncology, Inc.",84.27,4119063162,n/a,2011,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/clvs
CMFN,CM Finance Inc,9.55,130736854.7,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/cmfn
CME,CME Group Inc.,137.31,46673338278,n/a,2002,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/cme
CCNE,CNB Financial Corporation,28.29,432419326.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ccne
CWAY,"Coastway Bancorp, Inc.",20.25,88946930.25,n/a,2014,Finance,Savings Institutions,http://www.nasdaq.com/symbol/cway
COBZ,CoBiz Financial Inc.,19.31,806733682.1,n/a,1998,Finance,Major Banks,http://www.nasdaq.com/symbol/cobz
COKE,Coca-Cola Bottling Co. Consolidated,225.3,2102988276,n/a,1972,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/coke
CODA,"Coda Octopus Group, Inc.",4.261,38871944.01,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/coda
CDXS,"Codexis, Inc.",7.5,362433052.5,n/a,2010,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/cdxs
CODX,"Co-Diagnostics, Inc.",5.7201,68172008.8,n/a,2017,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/codx
CVLY,"Codorus Valley Bancorp, Inc",33.31,281575858.8,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/cvly
JVA,"Coffee Holding Co., Inc.",4.3499,25490057.31,n/a,2005,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/jva
CCOI,"Cogent Communications Holdings, Inc.",50,2296806200,n/a,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/ccoi
CGNT,"Cogentix Medical, Inc.",2.99,182135186.2,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/cgnt
COGT,"Cogint, Inc.",4.9,270719835.4,n/a,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/cogt
CGNX,Cognex Corporation,118.29,10240639260,n/a,1989,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/cgnx
CTSH,Cognizant Technology Solutions Corporation,74.38,43930515757,n/a,1998,Technology,EDP Services,http://www.nasdaq.com/symbol/ctsh
COHR,"Coherent, Inc.",253.73,6249739838,n/a,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/cohr
CHRS,"Coherus BioSciences, Inc.",14.15,819501537.5,n/a,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/chrs
COHU,"Cohu, Inc.",24.5,685016447.5,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/cohu
CLCT,"Collectors Universe, Inc.",24.48,218386031,n/a,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/clct
COLL,"Collegium Pharmaceutical, Inc.",11.36,335880836,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/coll
CIGI,Colliers International Group Inc. ,54.65,2050248963,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/cigi
CBAN,"Colony Bankcorp, Inc.",13.45,113508020.1,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cban
COLB,"Columbia Banking System, Inc.",41.51,2423394106,n/a,1992,Finance,Major Banks,http://www.nasdaq.com/symbol/colb
COLM,Columbia Sportswear Company,60.29,4205044038,n/a,1998,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/colm
CMCO,Columbus McKinnon Corporation,37.61,850938059.5,n/a,1996,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/cmco
CBMX,CombiMatrix Corporation,7.8,22766062.8,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/cbmx
CBMXW,CombiMatrix Corporation,2.73,0,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/cbmxw
CMCSA,Comcast Corporation,36.01,1.69729E+11,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/cmcsa
CBSH,"Commerce Bancshares, Inc.",56.43,5734751794,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cbsh
CBSHP,"Commerce Bancshares, Inc.",26.4658,2425336604,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cbshp
CUBN,"Commerce Union Bancshares, Inc.",24.74,223206704.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cubn
CHUBA,"CommerceHub, Inc.",23.3,1007712604,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/chuba
CHUBK,"CommerceHub, Inc.",22.11,956245737.5,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/chubk
CVGI,"Commercial Vehicle Group, Inc.",7.71,237693779.6,n/a,2004,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/cvgi
COMM,"CommScope Holding Company, Inc.",32.19,6213999608,n/a,2013,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/comm
JCS,"Communications Systems, Inc.",4.58,41020050.94,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/jcs
ESXB,Community Bankers Trust Corporation.,9.1,200538711.1,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/esxb
CCFI,Community Choice Financial Inc.,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ccfi
CFBI,"Community First Bancshares, Inc.",13.042,98313856.5,n/a,2017,Finance,Savings Institutions,http://www.nasdaq.com/symbol/cfbi
CYHHZ,"Community Health Systems, Inc.",0.0111,0,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/cyhhz
CTBI,"Community Trust Bancorp, Inc.",47,830698680,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ctbi
CWBC,Community West Bancshares,10.4,84861285.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cwbc
CVLT,"Commvault Systems, Inc.",61.7,2808407600,n/a,2006,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cvlt
CGEN,Compugen Ltd.,3.95,201970436.2,n/a,2000,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/cgen
CPSI,"Computer Programs and Systems, Inc.",30.05,413359566.3,n/a,2002,Technology,EDP Services,http://www.nasdaq.com/symbol/cpsi
CTG,"Computer Task Group, Incorporated",5.34,83836878.6,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/ctg
CHCI,"Comstock Holding Companies, Inc.",1.68,5808966.24,n/a,2004,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/chci
CMTL,Comtech Telecommunications Corp.,22.11,521485155.5,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/cmtl
CNAT,Conatus Pharmaceuticals Inc.,5.27,158125933.7,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cnat
CNCE,"Concert Pharmaceuticals, Inc.",14.5,328964211.5,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cnce
CXRX,Concordia International Corp.,1.14,58462249.5,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cxrx
CCUR,Concurrent Computer Corporation,5.8,57385797.4,n/a,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/ccur
CDOR,"Condor Hospitality Trust, Inc.",10.18,118397034.3,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cdor
CFMS,"ConforMIS, Inc.",3.55,159768694.3,n/a,2015,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/cfms
CNFR,"Conifer Holdings, Inc.",7.1,59164789.9,n/a,2015,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/cnfr
CNMD,CONMED Corporation,52.11,1455126988,n/a,1987,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/cnmd
CTWS,"Connecticut Water Service, Inc.",62.17,719642618,n/a,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/ctws
CNOB,"ConnectOne Bancorp, Inc.",24.9,797181393.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cnob
CNXR,"Connecture, Inc.",0.633,14481639.17,n/a,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cnxr
CONN,"Conn&#39;s, Inc.",25.55,797337342.6,n/a,2003,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/conn
CNSL,"Consolidated Communications Holdings, Inc.",19.73,1397623914,n/a,2005,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/cnsl
CWCO,Consolidated Water Co. Ltd.,12.95,192964375.8,n/a,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/cwco
CNAC,Constellation Alpha Capital Corp.,9.76,180852800,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/cnac
